地市,告警最后发生时间,网元名称,告警标题,网络类型,网络专业,厂商告警号,原始告警名称,告警定位信息,家宽客户数量,网管告警级别,集客业务数量,设备厂家名称,告警工程状态,告警清除状态,告警对象设备类型,告警对象设备名称,设备类型,预处理状态,衍生规则结果,工单号,告警清除时间,标准化标志,衍生时间,预计创单时间,告警首次处理时间,告警首次采集时间,集客客户级别,集客业务级别,电路ID,是否隐患告警,集客专线跨域属性,集客客户数量,跨省集客告警信息,探针名称,RCA资源匹配参数,ONU标识,IT专业设备CI号,网管告警ID
杭州市,2023/5/2 11:23,cmiot5ghzlzyzgy.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:良渚古城遗址公园5G体验馆项目,2023-05-02 11:23:20出现良渚古城遗址公园5G体验馆项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghzlzyzgy.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230502-00206,2023/5/16 11:25,标准化成功,2023/5/2 12:53,2023/5/2 11:28,2023/5/2 11:23,2023/5/2 11:23,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999107
宁波市,2023/5/2 10:35,cmiot5gtpdznb.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:宁波拓普汽车电子有限公司5G专网项目,2023-05-02 10:35:26出现宁波拓普汽车电子有限公司5G专网项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gtpdznb.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230502-00177,2023/5/2 16:51,标准化成功,2023/5/2 12:06,2023/5/2 10:40,2023/5/2 10:36,2023/5/2 10:35,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999107
宁波市,2023/5/1 12:47,cmiot5gaymfz2nb.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江爱伊美服装有限公司5G专网服务项目,2023-05-01 12:47:12出现浙江爱伊美服装有限公司5G专网服务项目DNN用户数较预测值突降异常预警，当前用户数2,预测用户数7。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gaymfz2nb.zj,5G业务性能,未诊断,正常,,2023/5/1 12:51,标准化成功,,2023/5/1 12:52,2023/5/1 12:47,2023/5/1 12:47,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
宁波市,2023/5/1 11:21,cmiot5gaymfz2nb.zj,浙江爱伊美服装有限公司5G专网服务项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:浙江爱伊美服装有限公司5G专网服务项目,2023-05-01 09:51:08出现浙江爱伊美服装有限公司5G专网服务项目DNN用户数全掉线异常预警，当前用户数0。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gaymfz2nb.zj,5G业务性能,未诊断,衍生父告警,,2023/5/1 11:24,标准化成功,2023/5/1 11:21,,2023/5/1 11:21,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
宁波市,2023/5/1 9:51,cmiot5gaymfz2nb.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:浙江爱伊美服装有限公司5G专网服务项目,2023-05-01 09:51:08出现浙江爱伊美服装有限公司5G专网服务项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gaymfz2nb.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230501-00229,2023/5/1 11:23,标准化成功,2023/5/1 11:21,2023/5/1 9:56,2023/5/1 9:51,2023/5/1 9:51,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999107
嘉兴市,2023/5/1 9:33,cmiot5gjxjqqsss1.zj,麒盛科技股份有限公司订购5G专网专享开通业务业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:麒盛科技股份有限公司订购5G专网专享开通业务,2023-05-01 08:03:53出现嘉兴麒盛科技股份有限公司DNN用户数较预测值突降异常预警，当前用户数3,预测用户数10。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxjqqsss1.zj,5G业务性能,未诊断,衍生父告警,,2023/5/3 7:44,标准化成功,2023/5/1 9:33,,2023/5/1 9:33,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
嘉兴市,2023/5/1 8:03,cmiot5gjxjqqsss1.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:麒盛科技股份有限公司订购5G专网专享开通业务,2023-05-01 08:03:53出现嘉兴麒盛科技股份有限公司DNN用户数较预测值突降异常预警，当前用户数3,预测用户数10。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxjqqsss1.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230501-00150,2023/5/3 7:43,标准化成功,2023/5/1 9:33,2023/5/1 8:08,2023/5/1 8:03,2023/5/1 8:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
嘉兴市,2023/4/30 14:57,cmiot5gjhjkjxms2.zj,嘉兴玛氏食品5G无人叉车项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:嘉兴玛氏食品5G无人叉车项目,2023-04-30 13:27:17出现嘉兴玛氏食品5G无人叉车项目DNN用户数较预测值突降异常预警，当前用户数2,预测用户数6。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjhjkjxms2.zj,5G业务性能,未诊断,衍生父告警,,2023/5/1 21:19,标准化成功,2023/4/30 14:57,,2023/4/30 14:57,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
嘉兴市,2023/4/30 13:27,cmiot5gjhjkjxms2.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:嘉兴玛氏食品5G无人叉车项目,2023-04-30 13:27:17出现嘉兴玛氏食品5G无人叉车项目DNN用户数较预测值突降异常预警，当前用户数2,预测用户数6。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjhjkjxms2.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230430-00338,2023/5/1 21:19,标准化成功,2023/4/30 14:57,2023/4/30 13:32,2023/4/30 13:27,2023/4/30 13:27,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
湖州市,2023/4/28 20:33,cmiot5gajnmny.zj,浙江纳美新材料股份有限公司5G+能源管理项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:浙江纳美新材料股份有限公司5G+能源管理项目,2023-04-28 19:03:08出现浙江纳美新材料股份有限公司5G+能源管理项目DNN用户数较预测值突降异常预警，当前用户数9,预测用户数30。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gajnmny.zj,5G业务性能,未诊断,衍生父告警,,2023/4/29 22:51,标准化成功,2023/4/28 20:33,,2023/4/28 20:33,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
嘉兴市,2023/4/28 20:21,cmiot5gjxhmfsxm.zj,嘉兴恒美服饰有限公司订购5G专网专享开通业务业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:嘉兴恒美服饰有限公司订购5G专网专享开通业务,2023-04-28 18:50:33出现嘉兴恒美服饰有限公司DNN用户数较预测值突降异常预警，当前用户数3,预测用户数20。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxhmfsxm.zj,5G业务性能,未诊断,衍生父告警,,2023/4/29 7:30,标准化成功,2023/4/28 20:21,,2023/4/28 20:21,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
湖州市,2023/4/28 19:03,cmiot5gajnmny.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江纳美新材料股份有限公司5G+能源管理项目,2023-04-28 19:03:08出现浙江纳美新材料股份有限公司5G+能源管理项目DNN用户数较预测值突降异常预警，当前用户数9,预测用户数30。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gajnmny.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230428-00584,2023/4/29 22:51,标准化成功,2023/4/28 20:33,2023/4/28 19:08,2023/4/28 19:03,2023/4/28 19:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
嘉兴市,2023/4/28 18:50,cmiot5gjxhmfsxm.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:嘉兴恒美服饰有限公司订购5G专网专享开通业务,2023-04-28 18:50:33出现嘉兴恒美服饰有限公司DNN用户数较预测值突降异常预警，当前用户数3,预测用户数20。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjxhmfsxm.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230428-00578,2023/4/29 7:30,标准化成功,2023/4/28 20:21,2023/4/28 18:55,2023/4/28 18:51,2023/4/28 18:51,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
温州市,2023/4/24 0:35,cmiot5gcncsdtgz.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:苍南城市动态感知项目##苍南县智慧交通中心订购5G专网专享开通业务##浙江温州苍南城市运行动态感知项目_BL,2023-04-24 00:35:59出现苍南城市动态感知项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gcncsdtgz.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230424-00017,2023/4/24 0:47,标准化成功,,2023/4/24 0:40,2023/4/24 0:36,2023/4/24 0:36,,普通,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999107
宁波市,2023/4/23 10:09,cmiot5ghczc.zj,浙江省宁波慈溪环驰轴承5G专网项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:浙江省宁波慈溪环驰轴承5G专网项目,2023-04-23 08:38:57出现浙江省宁波慈溪环驰轴承5G专网项目DNN用户数较预测值突降异常预警，当前用户数1,预测用户数10。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghczc.zj,5G业务性能,未诊断,衍生父告警,,2023/4/24 7:11,标准化成功,2023/4/23 10:09,,2023/4/23 10:09,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
宁波市,2023/4/23 8:38,cmiot5ghczc.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江省宁波慈溪环驰轴承5G专网项目,2023-04-23 08:38:57出现浙江省宁波慈溪环驰轴承5G专网项目DNN用户数较预测值突降异常预警，当前用户数1,预测用户数10。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5ghczc.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230423-00146,2023/4/24 7:10,标准化成功,2023/4/23 10:09,2023/4/23 8:43,2023/4/23 8:38,2023/4/23 8:38,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
宁波市,2023/4/21 0:31,cmiot5gdljtnb.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:得力5G+未来工厂项目,2023-04-21 00:31:37出现得力5G+未来工厂项目DNN用户数较预测值突降异常预警，当前用户数20,预测用户数96。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gdljtnb.zj,5G业务性能,未诊断,正常,ZQ-1-017-20230421-00014,2023/4/21 0:43,标准化成功,,2023/4/21 0:36,2023/4/21 0:31,2023/4/21 0:31,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
宁波市,2023/4/17 1:37,cmiot5gdljtnb1.zj,得力5G+未来工厂项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:得力5G+未来工厂项目,2023-04-17 00:07:03出现得力5G+未来工厂项目DNN用户数较预测值突降异常预警，当前用户数2,预测用户数22。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gdljtnb1.zj,5G业务性能,未诊断,衍生父告警,,2023/4/17 7:51,标准化成功,2023/4/17 1:37,,2023/4/17 1:37,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999111
宁波市,2023/4/17 0:07,cmiot5gdljtnb1.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:得力5G+未来工厂项目,2023-04-17 00:07:03出现得力5G+未来工厂项目DNN用户数较预测值突降异常预警，当前用户数2,预测用户数22。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gdljtnb1.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230417-00003,2023/4/17 7:51,标准化成功,2023/4/17 1:37,2023/4/17 0:12,2023/4/17 0:07,2023/4/17 0:07,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10,,,,2002-007-421-20-999106
宁波市,2023/4/16 14:21,cmiot5gdljtnb1.zj,得力5G+未来工厂项目业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:得力5G+未来工厂项目,2023-04-16 12:51:10出现得力5G+未来工厂项目DNN用户数全掉线异常预警，当前用户数0。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gdljtnb1.zj,5G业务性能,未诊断,衍生父告警,,2023/4/16 17:15,标准化成功,2023/4/16 14:21,,2023/4/16 14:21,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
宁波市,2023/4/16 12:51,cmiot5gdljtnb1.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:得力5G+未来工厂项目,2023-04-16 12:51:10出现得力5G+未来工厂项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gdljtnb1.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230416-00352,2023/4/16 17:15,标准化成功,2023/4/16 14:21,2023/4/16 12:56,2023/4/16 12:51,2023/4/16 12:51,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999107
宁波市,2023/4/16 11:03,cmiot5gmdbks1nb.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:摩多科技-慈城5G工厂项目,2023-04-16 11:03:03出现摩多科技-慈城5G工厂项目DNN用户数较预测值突降异常预警，当前用户数11,预测用户数34。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gmdbks1nb.zj,5G业务性能,未诊断,正常,,2023/4/16 11:07,标准化成功,,2023/4/16 11:08,2023/4/16 11:03,2023/4/16 11:03,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
金华市,2023/4/15 18:15,cmiot5ggpjhj.zj,杭机股份5G+高精磨床云智造项目业务中断超3小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:杭机股份5G+高精磨床云智造项目,2023-04-15 15:15:31出现金华杭机股份5G+高精磨床云智造项目DNN用户数全掉线异常预警，当前用户数0。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5ggpjhj.zj,5G业务性能,未诊断,衍生父告警,,2023/4/29 15:20,标准化成功,2023/4/15 18:15,,2023/4/15 18:15,,,普通,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
宁波市,2023/4/15 15:46,cmiot5gyygygjnb.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:宁波固远管件有限公司新建5G专网项目,2023-04-15 15:46:45出现宁波固远管件有限公司新建5G专网项目DNN用户数较预测值突降异常预警，当前用户数1,预测用户数7。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gyygygjnb.zj,5G业务性能,未诊断,正常,,2023/4/15 15:50,标准化成功,,2023/4/15 15:51,2023/4/15 15:46,2023/4/15 15:46,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
金华市,2023/4/15 15:15,cmiot5ggpjhj.zj,杭机股份5G+高精磨床云智造项目业务中断超3小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:杭机股份5G+高精磨床云智造项目,2023-04-15 12:15:29出现金华杭机股份5G+高精磨床云智造项目DNN用户数较预测值突降异常预警，当前用户数1,预测用户数6。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5ggpjhj.zj,5G业务性能,未诊断,衍生父告警,,2023/4/15 17:12,标准化成功,2023/4/15 15:15,,2023/4/15 15:15,,,普通,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
金华市,2023/4/15 15:15,cmiot5ggpjhj.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:杭机股份5G+高精磨床云智造项目,2023-04-15 15:15:31出现金华杭机股份5G+高精磨床云智造项目DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5ggpjhj.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230415-00541,2023/4/29 15:20,标准化成功,2023/4/15 18:15,2023/4/15 15:20,2023/4/15 15:15,2023/4/15 15:15,,普通,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999107
金华市,2023/4/15 12:15,cmiot5ggpjhj.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:杭机股份5G+高精磨床云智造项目,2023-04-15 12:15:29出现金华杭机股份5G+高精磨床云智造项目DNN用户数较预测值突降异常预警，当前用户数1,预测用户数6。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5ggpjhj.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230415-00396,2023/4/15 17:11,标准化成功,2023/4/15 15:15,2023/4/15 12:20,2023/4/15 12:15,2023/4/15 12:15,,普通,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
宁波市,2023/4/8 13:16,cmiot5gfhadsd.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:浙江奥迪斯丹科技有限公司订购5G专网尊享开通业务,2023-04-08 13:16:35出现宁波浙江奥迪斯丹科技有限公司DNN用户数较预测值突降异常预警，当前用户数2,预测用户数5。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gfhadsd.zj,5G业务性能,未诊断,正常,,2023/4/8 13:20,标准化成功,,2023/4/8 13:21,2023/4/8 13:16,2023/4/8 13:16,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
金华市,2023/4/2 6:42,cmiot5gxzkjznzz.zj,浙江星筑科技有限公司订购5G专网专享开通业务业务中断超3小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:浙江星筑科技有限公司订购5G专网专享开通业务,2023-04-02 03:42:13出现浙江星筑科技有限公司订购5G专网专享开通业务DNN用户数全掉线异常预警，当前用户数0。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gxzkjznzz.zj,5G业务性能,未诊断,衍生父告警,,2023/4/13 12:03,标准化成功,2023/4/2 6:42,,2023/4/2 6:42,,,普通,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
金华市,2023/4/2 3:42,cmiot5gxzkjznzz.zj,DNN用户数全掉线异常预警,5G专网,集客,11000003,,"项目名称:浙江星筑科技有限公司订购5G专网专享开通业务,2023-04-02 03:42:13出现浙江星筑科技有限公司订购5G专网专享开通业务DNN用户数全掉线异常预警，当前用户数0。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gxzkjznzz.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230402-00037,2023/4/13 12:02,标准化成功,2023/4/2 6:42,2023/4/2 3:47,2023/4/2 3:42,2023/4/2 3:42,,普通,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999107
温州市,2023/4/2 3:11,cmiot5gwzrarmyy.zj,瑞安市人民医院5G专网_BL业务中断超2小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:瑞安市人民医院5G专网_BL,2023-04-02 01:11:51出现瑞安市人民医院5G专网项目DNN用户数较预测值突降异常预警，当前用户数1,预测用户数22。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gwzrarmyy.zj,5G业务性能,未诊断,衍生父告警,,2023/4/2 9:12,标准化成功,2023/4/2 3:11,,2023/4/2 3:12,,,AA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
温州市,2023/4/2 1:11,cmiot5gwzrarmyy.zj,DNN用户数较预测值突降异常预警,5G专网,集客,11000002,,"项目名称:瑞安市人民医院5G专网_BL,2023-04-02 01:11:51出现瑞安市人民医院5G专网项目DNN用户数较预测值突降异常预警，当前用户数1,预测用户数22。",0,三级告警,0,华为,正常,已清除,5G业务性能,cmiot5gwzrarmyy.zj,5G业务性能,未诊断,衍生子告警,ZQ-1-017-20230402-00009,2023/4/2 9:11,标准化成功,2023/4/2 3:11,2023/4/2 1:16,2023/4/2 1:11,2023/4/2 1:11,,AA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999106
省级,2023/3/31 1:38,cmiot5gjhwclpqcgc.zj,零跑汽车5G专网##零跑汽车5G专网业务中断超1.5小时,5G专网,集客,2002-007-421-20-999111,XXX项目业务中断超X小时,"项目名称:零跑汽车5G专网##零跑汽车5G专网,2023-03-31 00:08:12出现零跑汽车5G专网DNN用户数全掉线异常预警，当前用户数0。",0,四级告警,0,华为,正常,已清除,5G业务性能,cmiot5gjhwclpqcgc.zj,5G业务性能,未诊断,衍生父告警,,2023/3/31 10:57,标准化成功,2023/3/31 1:38,,2023/3/31 1:38,,,AAA,,,地市内,0,,gz_px_Alarm_SJYWPTlarm_r2p10_2,,,,2002-007-421-20-999111
